ldsId,passageTime,passagetimeMs,loopPairId,startLoop,endLoop,vehicleLength,vehicleSpeed
1537,1643085211,923,2,3,4,443,97
1537,1643085213,651,2,3,4,411,113
1537,1643085215,415,2,3,4,409,110
1537,1643085217,956,2,3,4,492,99
1537,1643085219,740,2,3,4,930,93
1537,1643085223,754,2,3,4,426,106
1537,1643085223,952,1,1,2,457,120
1537,1643085243,280,2,3,4,356,98
1537,1643085252,436,3,5,6,491,106
1537,1643085259,377,2,3,4,561,130
1537,1643085264,191,1,1,2,393,127
1537,1643085265,66,2,3,4,350,97
1537,1643085265,260,3,5,6,1039,91
1537,1643085267,933,2,3,4,644,118
1537,1643085271,534,3,5,6,439,110
1537,1643085274,704,2,3,4,471,113
1537,1643085275,455,1,1,2,373,120
1537,1643085276,543,2,3,4,776,87
1537,1643085276,605,1,1,2,444,106
1537,1643085277,54,1,1,2,407,104
1537,1643085277,861,1,1,2,457,107
1537,1643085278,927,2,3,4,415,117
1537,1643085286,276,2,3,4,357,97
1537,1643085289,67,2,3,4,429,105
1537,1643085293,978,2,3,4,895,82
1537,1643085313,973,2,3,4,372,95
1537,1643085315,699,2,3,4,400,120
1537,1643085322,72,2,3,4,446,117
1537,1643085322,274,1,1,2,345,122
1537,1643085326,805,2,3,4,356,108
1537,1643085332,192,3,5,6,483,89
1537,1643085332,338,1,1,2,466,152
1537,1643085332,932,2,3,4,388,124
1537,1643085337,657,2,3,4,461,113
1537,1643085346,500,3,5,6,347,118
1537,1643085347,146,2,3,4,638,96
1537,1643085361,961,3,5,6,454,80
1537,1643085364,950,2,3,4,697,133
1537,1643085365,979,2,3,4,712,136
1537,1643085379,252,2,3,4,337,108
1537,1643085380,913,2,3,4,430,103
1537,1643085387,640,3,5,6,258,91
1537,1643085388,986,2,3,4,400,117
1537,1643085390,743,3,5,6,337,96
1537,1643085390,980,2,3,4,416,112
1537,1643085395,929,3,5,6,378,114
1537,1643085411,117,2,3,4,357,110
1537,1643085413,45,2,3,4,389,93
1537,1643085418,650,1,1,2,410,135
1537,1643085419,254,2,3,4,405,128
1537,1643085425,793,3,5,6,379,105
1537,1643085426,40,2,3,4,413,122
1537,1643085427,151,2,3,4,410,117
1537,1643085436,606,3,5,6,433,98
1537,1643085436,664,2,3,4,309,105
1537,1643085437,882,2,3,4,348,109
1537,1643085439,110,2,3,4,370,101
1537,1643085447,217,2,3,4,453,118
1537,1643085448,321,1,1,2,516,148
1537,1643085450,824,3,5,6,430,106
1537,1643085452,848,2,3,4,442,110
1537,1643085453,233,3,5,6,430,91
1537,1643085454,954,2,3,4,375,115
1537,1643085458,126,2,3,4,375,106
1537,1643085459,903,1,1,2,387,143
1537,1643085463,3,3,5,6,467,102
1537,1643085480,368,2,3,4,342,129
1537,1643085485,453,2,3,4,351,122
1537,1643085500,441,3,5,6,369,96
1537,1643085501,16,2,3,4,519,102
1537,1643085501,663,1,1,2,358,130
1537,1643085540,669,2,3,4,401,116
1537,1643085545,95,2,3,4,633,93
1537,1643085546,768,3,5,6,399,96
1537,1643085549,171,2,3,4,480,117
1537,1643085549,502,3,5,6,333,91
1537,1643085551,317,2,3,4,447,113
1537,1643085552,233,3,5,6,448,92
1537,1643085554,310,3,5,6,392,95
1537,1643085559,233,3,5,6,407,108
1537,1643085560,58,2,3,4,427,128
1537,1643085562,98,2,3,4,587,112
1537,1643085566,806,2,3,4,450,124
1537,1643085570,690,2,3,4,472,137
1537,1643085587,643,2,3,4,1434,81
1537,1643085588,292,1,1,2,370,87
1537,1643085589,993,1,1,2,464,111
1537,1643085590,399,2,3,4,461,100
1537,1643085596,656,2,3,4,350,123
1537,1643085602,603,2,3,4,423,120
1537,1643085607,729,2,3,4,350,116
1537,1643085611,552,3,5,6,378,104
1537,1643085612,888,2,3,4,323,104
1537,1643085613,633,2,3,4,413,102
1537,1643085613,959,3,5,6,430,105
1537,1643085615,140,2,3,4,383,104
1537,1643085616,172,3,5,6,684,104
1537,1643085617,494,2,3,4,346,109
1537,1643085634,728,2,3,4,381,134
1537,1643085648,196,2,3,4,438,117
1537,1643085652,189,3,5,6,364,113
1537,1643085659,907,1,1,2,512,123
1537,1643085659,930,2,3,4,512,125
1537,1643085662,104,3,5,6,373,89
1537,1643085667,491,2,3,4,381,105
1537,1643085667,713,3,5,6,429,88
1537,1643085669,315,2,3,4,48,122
1537,1643085675,441,3,5,6,404,84
1537,1643085677,163,2,3,4,364,119
1537,1643085687,592,2,3,4,439,92
1537,1643085691,529,2,3,4,686,121
1537,1643085691,876,3,5,6,414,129
1537,1643085699,559,3,5,6,1714,65
1537,1643085712,371,2,3,4,438,112
1537,1643085720,488,2,3,4,392,103
1537,1643085727,764,2,3,4,1650,93
1537,1643085743,708,3,5,6,379,104
1537,1643085747,141,2,3,4,422,127
1537,1643085748,104,2,3,4,367,116
1537,1643085749,852,2,3,4,376,109
1537,1643085752,191,1,1,2,402,149
1537,1643085756,828,2,3,4,319,116
1537,1643085759,769,2,3,4,420,137
1537,1643085774,248,3,5,6,348,79
1537,1643085774,435,2,3,4,352,123
1537,1643085780,984,2,3,4,362,119
1537,1643085808,655,2,3,4,520,98
1537,1643085809,390,1,1,2,404,121
1537,1643085811,127,1,1,2,361,104
1537,1643085812,696,2,3,4,1666,75
1537,1643085812,789,1,1,2,427,119
1537,1643085813,645,3,5,6,373,73
1537,1643085814,486,1,1,2,410,111
1537,1643085815,157,1,1,2,428,112
1537,1643085817,159,1,1,2,543,122
1537,1643085829,228,2,3,4,422,105
1537,1643085833,858,3,5,6,374,94
1537,1643085853,850,2,3,4,415,111
1537,1643085856,479,2,3,4,405,98
1537,1643085856,985,2,3,4,341,102
1537,1643085858,187,2,3,4,371,117
1537,1643085862,282,2,3,4,447,132
1537,1643085864,352,2,3,4,191,126
1537,1643085864,376,1,1,2,281,130
1537,1643085869,30,2,3,4,443,94
1537,1643085874,759,2,3,4,578,120
1537,1643085884,314,2,3,4,429,96
1537,1643085885,415,2,3,4,393,96
1537,1643085892,101,2,3,4,410,107
1537,1643085893,442,2,3,4,427,117
1537,1643085904,660,2,3,4,466,104
1537,1643085907,682,2,3,4,668,136
1537,1643085912,899,2,3,4,389,123
1537,1643085913,808,3,5,6,391,123
1537,1643085920,765,1,1,2,60,126
1537,1643085920,824,2,3,4,424,121
1537,1643085921,281,3,5,6,390,113
1537,1643085921,594,2,3,4,346,124
1537,1643085924,426,3,5,6,407,93
1537,1643085925,21,2,3,4,354,97
1537,1643085925,293,3,5,6,382,91
1537,1643085929,168,3,5,6,336,91
1537,1643085947,888,2,3,4,563,100
1537,1643085957,586,2,3,4,425,125
1537,1643085961,321,2,3,4,494,108
1537,1643085965,895,3,5,6,369,98
1537,1643085976,864,3,5,6,470,110
1537,1643085985,220,2,3,4,340,91
1537,1643085985,680,3,5,6,413,92
1537,1643085999,179,1,1,2,401,133
1537,1643085999,777,3,5,6,443,122
1537,1643086003,20,3,5,6,342,106
1537,1643086005,223,3,5,6,489,107
1537,1643086006,706,3,5,6,490,110
1537,1643086015,335,2,3,4,477,105
1537,1643086020,764,3,5,6,387,91
1537,1643086021,707,2,3,4,499,109
1537,1643086023,547,2,3,4,527,109
1537,1643086028,927,3,5,6,414,107
1537,1643086032,281,3,5,6,454,108
1537,1643086035,895,3,5,6,640,105
1537,1643086060,768,2,3,4,376,127
1537,1643086063,991,2,3,4,454,108
1537,1643086064,305,3,5,6,373,90
1537,1643086065,41,3,5,6,352,97
1537,1643086073,51,2,3,4,373,112
1537,1643086076,853,3,5,6,386,105
1537,1643086080,118,2,3,4,412,118
1537,1643086082,398,2,3,4,521,114
1537,1643086093,470,2,3,4,336,108
1537,1643086098,314,3,5,6,341,105
1537,1643086099,923,2,3,4,452,125
1537,1643086102,741,2,3,4,356,107
1537,1643086102,819,1,1,2,487,140
1537,1643086105,538,2,3,4,338,136
1537,1643086106,352,2,3,4,528,116
1537,1643086106,596,1,1,2,723,141
1537,1643086107,339,1,1,2,717,137
1537,1643086107,605,3,5,6,457,109
1537,1643086111,20,3,5,6,455,99
1537,1643086112,250,3,5,6,469,81
1537,1643086113,84,3,5,6,464,110
1537,1643086113,994,1,1,2,419,126
1537,1643086116,199,2,3,4,412,125
1537,1643086116,846,3,5,6,398,113
1537,1643086121,750,2,3,4,624,102
1537,1643086123,367,2,3,4,421,113
1537,1643086124,915,3,5,6,376,104
1537,1643086126,473,3,5,6,367,98
1537,1643086129,823,2,3,4,659,133
1537,1643086133,502,1,1,2,429,127
1537,1643086134,384,3,5,6,498,118
1537,1643086138,272,2,3,4,421,114
1537,1643086148,440,2,3,4,418,104
1537,1643086155,315,2,3,4,548,98
1537,1643086156,281,1,1,2,389,127
1537,1643086158,678,2,3,4,538,101
1537,1643086163,146,2,3,4,393,126
1537,1643086171,251,2,3,4,437,108
1537,1643086174,565,3,5,6,423,105
1537,1643086177,459,2,3,4,355,118
1537,1643086180,27,3,5,6,400,115
1537,1643086183,284,2,3,4,462,108
1537,1643086184,605,2,3,4,488,102
1537,1643086185,993,2,3,4,462,106
1537,1643086189,522,2,3,4,688,116
1537,1643086190,972,3,5,6,349,89
1537,1643086191,715,2,3,4,436,106
1537,1643086197,865,2,3,4,924,84
1537,1643086199,453,1,1,2,563,134
1537,1643086202,704,3,5,6,405,100
1537,1643086207,618,2,3,4,474,151
1537,1643086231,271,2,3,4,355,94
1537,1643086231,294,1,1,2,439,119
1537,1643086232,405,2,3,4,358,96
1537,1643086234,431,2,3,4,335,114
1537,1643086235,765,2,3,4,397,119
1537,1643086244,154,2,3,4,438,97
1537,1643086245,819,2,3,4,400,107
1537,1643086249,891,2,3,4,397,110
1537,1643086253,732,2,3,4,386,97
1537,1643086255,25,2,3,4,365,102
1537,1643086266,306,2,3,4,396,124
1537,1643086282,392,2,3,4,454,98
1537,1643086283,832,1,1,2,368,133
1537,1643086286,475,3,5,6,399,88
1537,1643086286,900,2,3,4,551,105
1537,1643086287,684,3,5,6,430,96
1537,1643086289,667,2,3,4,421,106
1537,1643086290,88,1,1,2,362,110
1537,1643086295,590,1,1,2,452,119
1537,1643086296,395,2,3,4,1661,83
1537,1643086298,16,1,1,2,427,134
1537,1643086298,600,2,3,4,404,83
1537,1643086308,856,3,5,6,394,117
1537,1643086310,868,2,3,4,454,159
1537,1643086326,360,2,3,4,350,115
1537,1643086327,869,2,3,4,475,123
1537,1643086328,332,1,1,2,667,143
1537,1643086331,184,3,5,6,333,103
1537,1643086337,155,3,5,6,336,108
1537,1643086341,776,3,5,6,394,92
1537,1643086349,194,2,3,4,380,103
1537,1643086351,26,1,1,2,161,160
1537,1643086351,91,2,3,4,630,138
1537,1643086356,586,2,3,4,421,123
1537,1643086357,995,2,3,4,491,134
1537,1643086366,959,3,5,6,476,107
1537,1643086368,367,3,5,6,391,90
1537,1643086377,962,2,3,4,495,101
1537,1643086378,767,1,1,2,367,112
1537,1643086381,871,2,3,4,420,99
1537,1643086406,882,2,3,4,437,122
1537,1643086415,95,2,3,4,378,98
1537,1643086425,547,3,5,6,350,111
1537,1643086430,136,2,3,4,522,121
1537,1643086447,64,2,3,4,437,132
1537,1643086454,750,2,3,4,36,123
1537,1643086454,805,1,1,2,477,143
1537,1643086455,964,3,5,6,356,89
1537,1643086471,596,1,1,2,445,98
1537,1643086471,951,2,3,4,1646,79
1537,1643086472,225,1,1,2,460,103
1537,1643086472,779,1,1,2,420,93
1537,1643086473,339,3,5,6,458,86
1537,1643086475,422,2,3,4,351,92
1537,1643086482,842,2,3,4,423,109
1537,1643086484,887,2,3,4,429,103
1537,1643086485,173,3,5,6,1579,79
1537,1643086489,17,3,5,6,131,112
1537,1643086489,41,2,3,4,188,114
1537,1643086495,199,3,5,6,462,99
1537,1643086496,909,1,1,2,469,160
1537,1643086499,563,2,3,4,1326,104
1537,1643086508,514,2,3,4,305,111
1537,1643086511,869,2,3,4,413,110
1537,1643086517,367,1,1,2,699,140
1537,1643086519,533,1,1,2,74,116
1537,1643086519,576,2,3,4,334,121
1537,1643086520,220,1,1,2,477,139
1537,1643086520,620,2,3,4,419,111
1537,1643086526,86,2,3,4,433,122
1537,1643086536,481,2,3,4,548,124
1537,1643086540,108,2,3,4,388,123
1537,1643086553,599,3,5,6,401,95
1537,1643086554,134,2,3,4,512,115
1537,1643086555,92,2,3,4,390,109
1537,1643086560,483,2,3,4,431,124
1537,1643086571,6,2,3,4,557,99
1537,1643086571,613,2,3,4,378,97
1537,1643086571,751,1,1,2,461,110
1537,1643086580,544,2,3,4,401,117
1537,1643086587,274,2,3,4,463,131
1537,1643086600,673,2,3,4,458,99
1537,1643086602,851,2,3,4,442,116
1537,1643086605,188,2,3,4,470,126
1537,1643086609,830,2,3,4,339,114
1537,1643086609,952,1,1,2,487,125
1537,1643086610,656,1,1,2,492,127
1537,1643086612,704,2,3,4,517,114
1537,1643086614,460,2,3,4,386,99
1537,1643086617,622,2,3,4,412,100
1537,1643086629,38,3,5,6,500,102
1537,1643086629,767,2,3,4,512,128
1537,1643086630,966,2,3,4,439,118
1537,1643086635,375,2,3,4,447,104
1537,1643086636,921,2,3,4,448,108
1537,1643086638,23,2,3,4,380,94
1537,1643086638,250,1,1,2,348,113
1537,1643086645,994,1,1,2,465,144
1537,1643086646,873,2,3,4,500,135
1537,1643086657,852,2,3,4,405,123
1537,1643086662,499,2,3,4,428,105
1537,1643086670,833,2,3,4,496,125
1537,1643086674,142,2,3,4,447,108
1537,1643086674,261,1,1,2,429,117
1537,1643086701,881,2,3,4,439,149
1537,1643086706,245,2,3,4,292,106
1537,1643086709,158,2,3,4,1744,80
1537,1643086709,725,3,5,6,1042,82
1537,1643086710,886,1,1,2,476,106
1537,1643086715,428,3,5,6,443,117
1537,1643086716,721,2,3,4,430,98
1537,1643086717,946,1,1,2,496,128
1537,1643086728,552,2,3,4,366,100
1537,1643086729,336,3,5,6,361,123
1537,1643086733,630,1,1,2,372,131
1537,1643086733,792,2,3,4,413,109
1537,1643086753,132,2,3,4,377,99
1537,1643086766,665,2,3,4,366,107
1537,1643086767,630,2,3,4,406,103
1537,1643086771,652,2,3,4,631,116
1537,1643086774,57,2,3,4,610,97
1537,1643086774,757,3,5,6,472,107
1537,1643086775,838,3,5,6,505,99
1537,1643086776,499,1,1,2,418,129
1537,1643086776,874,3,5,6,378,99
1537,1643086777,284,2,3,4,411,99
1537,1643086777,818,1,1,2,446,127
1537,1643086778,33,2,3,4,385,102
1537,1643086780,736,3,5,6,441,128
1537,1643086783,759,2,3,4,354,102
1537,1643086784,53,1,1,2,470,121
1537,1643086786,226,3,5,6,614,97
1537,1643086790,863,3,5,6,397,108
1537,1643086793,349,3,5,6,344,108
1537,1643086802,832,2,3,4,399,99
1537,1643086806,472,2,3,4,336,110
1537,1643086807,0,2,3,4,347,96
1537,1643086830,331,3,5,6,452,88
1537,1643086832,609,2,3,4,439,133
1537,1643086836,25,3,5,6,358,117
1537,1643086837,523,3,5,6,452,115
1537,1643086843,473,2,3,4,388,101
1537,1643086844,902,2,3,4,370,100
1537,1643086846,221,3,5,6,425,98
1537,1643086846,365,2,3,4,422,106
1537,1643086847,832,1,1,2,411,117
1537,1643086848,494,2,3,4,429,100
1537,1643086849,528,3,5,6,480,92
1537,1643086850,938,2,3,4,391,98
1537,1643086851,899,3,5,6,617,102
1537,1643086857,274,2,3,4,522,121
1537,1643086867,631,2,3,4,364,101
1537,1643086871,475,2,3,4,455,104
1537,1643086872,519,3,5,6,459,78
1537,1643086878,478,2,3,4,555,101
1537,1643086886,38,2,3,4,414,121
1537,1643086897,785,2,3,4,420,98
1537,1643086899,918,3,5,6,377,111
1537,1643086901,439,2,3,4,385,128
1537,1643086902,212,3,5,6,402,104
1537,1643086908,560,2,3,4,426,91
1537,1643086914,256,2,3,4,428,132
1537,1643086919,710,1,1,2,416,109
1537,1643086920,118,2,3,4,373,101
1537,1643086922,399,2,3,4,465,91
1537,1643086927,578,2,3,4,535,93
1537,1643086941,234,3,5,6,363,90
1537,1643086950,595,2,3,4,395,118
1537,1643086965,912,2,3,4,390,101
1537,1643086979,570,2,3,4,419,83
1537,1643086980,653,1,1,2,564,125
1537,1643086981,457,1,1,2,510,126
1537,1643086992,400,2,3,4,471,103
1537,1643086996,2,2,3,4,418,108
1537,1643087000,472,2,3,4,435,106
1537,1643087001,197,3,5,6,467,115
1537,1643087003,500,2,3,4,539,114
1537,1643087005,615,2,3,4,473,110
1537,1643087008,65,2,3,4,432,104
1537,1643087008,278,1,1,2,344,109
1537,1643087008,598,2,3,4,441,99
1537,1643087008,701,1,1,2,536,110
1537,1643087013,807,2,3,4,430,105
1537,1643087015,238,1,1,2,411,132
1537,1643087015,261,3,5,6,362,95
1537,1643087016,205,2,3,4,390,99
1537,1643087017,501,3,5,6,438,94
1537,1643087018,687,2,3,4,387,96
1537,1643087022,29,2,3,4,433,108
1537,1643087023,704,2,3,4,304,120
1537,1643087023,727,1,1,2,372,131
1537,1643087026,282,3,5,6,475,111
1537,1643087027,727,2,3,4,380,107
1537,1643087029,286,2,3,4,458,122
1537,1643087032,333,2,3,4,406,98
1537,1643087042,399,1,1,2,410,143
1537,1643087043,409,1,1,2,398,136
1537,1643087047,196,1,1,2,352,96
1537,1643087048,553,3,5,6,9,19
1537,1643087048,671,2,3,4,1684,88
1537,1643087053,188,1,1,2,457,127
1537,1643087055,702,2,3,4,435,94
1537,1643087060,714,2,3,4,401,94
1537,1643087062,581,3,5,6,351,85
1537,1643087079,197,2,3,4,433,116
1537,1643087087,509,3,5,6,461,102
1537,1643087088,368,3,5,6,444,99
1537,1643087098,337,2,3,4,1925,80
1537,1643087098,825,3,5,6,454,85
1537,1643087100,138,1,1,2,433,103
1537,1643087100,902,2,3,4,1600,73
1537,1643087101,420,2,3,4,392,73
1537,1643087101,615,1,1,2,412,110
1537,1643087102,1,3,5,6,394,83
1537,1643087102,526,1,1,2,394,103
1537,1643087103,599,2,3,4,1704,77
1537,1643087103,833,1,1,2,451,106
1537,1643087104,171,2,3,4,551,80
1537,1643087105,953,1,1,2,425,113
1537,1643087106,295,3,5,6,819,91
1537,1643087106,963,2,3,4,494,102
1537,1643087107,512,1,1,2,541,125
1537,1643087108,462,1,1,2,384,125
1537,1643087112,800,2,3,4,428,98
1537,1643087121,670,2,3,4,424,106
1537,1643087121,718,3,5,6,411,87
1537,1643087126,99,2,3,4,411,122
1537,1643087135,216,1,1,2,555,145
1537,1643087140,689,2,3,4,1698,85
1537,1643087142,712,1,1,2,460,124
1537,1643087143,87,2,3,4,542,102
1537,1643087149,209,2,3,4,452,127
1537,1643087150,932,3,5,6,368,93
1537,1643087151,190,2,3,4,548,102
1537,1643087155,254,2,3,4,488,100
1537,1643087156,814,2,3,4,485,91
1537,1643087156,912,1,1,2,511,114
1537,1643087161,109,1,1,2,372,124
1537,1643087162,385,2,3,4,430,94
1537,1643087167,453,2,3,4,426,94
1537,1643087174,9,2,3,4,381,106
1537,1643087175,461,2,3,4,386,99
1537,1643087180,200,2,3,4,401,102
1537,1643087181,35,2,3,4,427,99
1537,1643087186,370,2,3,4,502,108
1537,1643087195,775,1,1,2,415,105
1537,1643087196,186,2,3,4,399,100
1537,1643087197,380,2,3,4,370,105
1537,1643087198,493,1,1,2,461,120
1537,1643087198,644,3,5,6,414,105
1537,1643087200,139,2,3,4,411,115
1537,1643087201,944,2,3,4,410,105
1537,1643087206,831,2,3,4,512,97
1537,1643087215,613,2,3,4,419,125
1537,1643087216,565,1,1,2,449,133
1537,1643087217,850,1,1,2,503,135
1537,1643087221,169,2,3,4,345,106
1537,1643087221,506,1,1,2,186,123
1537,1643087221,529,2,3,4,219,108
1537,1643087223,887,2,3,4,435,108
1537,1643087227,418,2,3,4,444,128
1537,1643087233,84,1,1,2,572,111
1537,1643087234,70,2,3,4,925,80
1537,1643087241,28,2,3,4,451,107
1537,1643087250,692,2,3,4,472,101
1537,1643087258,118,3,5,6,413,101
1537,1643087264,902,2,3,4,408,99
1537,1643087266,336,2,3,4,525,99
1537,1643087266,699,1,1,2,444,114
1537,1643087267,215,3,5,6,356,93
1537,1643087268,252,2,3,4,419,100
1537,1643087270,323,2,3,4,505,99
1537,1643087298,26,2,3,4,389,111
1537,1643087299,475,3,5,6,1447,83
1537,1643087301,226,1,1,2,688,138
1537,1643087303,932,2,3,4,546,104
1537,1643087306,196,2,3,4,419,105
1537,1643087318,346,1,1,2,382,118
1537,1643087318,652,2,3,4,461,100
1537,1643087321,585,1,1,2,324,115
1537,1643087322,609,1,1,2,445,118
1537,1643087322,818,2,3,4,974,79
1537,1643087323,392,1,1,2,464,116
1537,1643087327,642,1,1,2,485,134
1537,1643087332,311,2,3,4,520,117
1537,1643087337,547,2,3,4,525,119
1537,1643087351,7,2,3,4,588,107
1537,1643087352,869,2,3,4,541,109
1537,1643087354,726,3,5,6,310,93
1537,1643087355,162,2,3,4,472,103
1537,1643087355,646,1,1,2,223,96
1537,1643087355,669,2,3,4,214,99
1537,1643087359,259,2,3,4,439,105
1537,1643087367,316,3,5,6,409,88
1537,1643087373,522,2,3,4,718,126
1537,1643087375,508,2,3,4,409,114
1537,1643087381,628,2,3,4,446,121
1537,1643087383,508,3,5,6,430,112
1537,1643087392,822,1,1,2,466,144
1537,1643087393,312,2,3,4,427,113
1537,1643087399,233,2,3,4,503,111
1537,1643087400,701,2,3,4,447,105
1537,1643087402,686,1,1,2,593,114
1537,1643087403,362,2,3,4,380,102
1537,1643087405,725,3,5,6,439,104
1537,1643087408,523,2,3,4,689,114
1537,1643087409,304,2,3,4,37,130
1537,1643087409,365,1,1,2,421,114
1537,1643087410,248,2,3,4,470,98
1537,1643087412,509,2,3,4,452,99
1537,1643087415,800,1,1,2,503,107
1537,1643087416,507,2,3,4,561,94
1537,1643087417,171,1,1,2,461,106
1537,1643087420,619,3,5,6,394,96
1537,1643087420,779,2,3,4,501,93
1537,1643087421,286,1,1,2,513,100
1537,1643087422,165,3,5,6,363,93
1537,1643087424,867,1,1,2,416,109
1537,1643087425,843,1,1,2,533,108
1537,1643087426,340,2,3,4,761,79
1537,1643087426,697,1,1,2,560,101
1537,1643087427,671,1,1,2,320,104
1537,1643087433,540,2,3,4,407,94
1537,1643087436,863,2,3,4,488,117
1537,1643087439,583,2,3,4,378,97
1537,1643087445,515,2,3,4,370,99
1537,1643087446,928,2,3,4,526,94
1537,1643087447,200,1,1,2,373,110
1537,1643087450,624,2,3,4,362,104
1537,1643087458,604,2,3,4,548,100
1537,1643087459,390,3,5,6,424,87
1537,1643087461,273,2,3,4,379,96
1537,1643087462,531,2,3,4,400,95
1537,1643087471,767,2,3,4,367,90
1537,1643087472,443,1,1,2,301,108
1537,1643087473,389,2,3,4,387,104
1537,1643087473,853,1,1,2,452,108
1537,1643087484,465,2,3,4,407,117
1537,1643087487,963,1,1,2,346,113
1537,1643087489,481,2,3,4,1659,83
1537,1643087491,587,2,3,4,447,91
1537,1643087492,46,1,1,2,346,107
1537,1643087493,218,2,3,4,441,102
1537,1643087494,374,2,3,4,390,94
1537,1643087496,49,2,3,4,427,99
1537,1643087507,173,2,3,4,359,114
1537,1643087508,361,2,3,4,445,104
1537,1643087509,186,2,3,4,219,102
1537,1643087509,217,1,1,2,437,118
1537,1643087513,379,1,1,2,455,137
1537,1643087517,82,2,3,4,348,87
1537,1643087519,197,3,5,6,770,107
1537,1643087519,379,1,1,2,477,138
1537,1643087528,860,1,1,2,400,114
1537,1643087529,242,2,3,4,414,102
1537,1643087529,653,3,5,6,414,106
1537,1643087530,64,1,1,2,413,121
1537,1643087535,446,2,3,4,393,101
1537,1643087538,270,2,3,4,470,103
1537,1643087539,325,2,3,4,410,96
1537,1643087539,534,3,5,6,453,115
1537,1643087545,238,3,5,6,398,99
1537,1643087546,501,2,3,4,508,122
1537,1643087548,621,1,1,2,492,143
1537,1643087550,3,3,5,6,713,88
1537,1643087550,678,2,3,4,397,103
1537,1643087553,902,2,3,4,333,108
1537,1643087554,178,3,5,6,416,99
1537,1643087555,945,2,3,4,457,107
1537,1643087556,749,1,1,2,477,134
1537,1643087560,331,1,1,2,378,117
1537,1643087560,575,2,3,4,527,102
1537,1643087565,234,2,3,4,426,117
1537,1643087568,157,2,3,4,377,96
1537,1643087581,142,2,3,4,359,99
1537,1643087581,412,1,1,2,507,107
1537,1643087585,768,2,3,4,441,110
1537,1643087589,88,2,3,4,709,106
1537,1643087594,821,2,3,4,412,100
1537,1643087599,463,2,3,4,417,95
1537,1643087601,362,1,1,2,426,130
